FECHA EVENTO,ESTADO,MUNICIPIO,CORTA,LARGA,TOTAL,CARGS,GDAS,CARTS,
25/07/2017,COAH.,"MÚZQUIZ, COAH.",0,1,1,0,0,57,
25/07/2017,MEX.,"ALMOLOYA DEL RIO, MEX.",1,0,1,0,0,0,
25/07/2017,MEX.,"VILLA DEL CARBON, MEX.",1,0,1,0,0,0,
25/07/2017,TAB.,"PARAISO, TAB.",1,0,1,0,0,0,
25/07/2017,DGO.,"DGO., DGO.",0,0,0,0,20,0,
25/07/2017,OAX.,"OAX. DE JUAREZ, OAX.",0,0,0,0,1,0,
25/07/2017,COAH.,"SALTILLO, COAH.",0,0,0,0,8,0,
26/07/2017,MICH.,"BUENAVISTA, MICH.",2,1,3,0,0,0,
26/07/2017,COAH.,"SALTILLO, COAH.",1,1,2,0,4,395,
26/07/2017,MEX.,"CHAPA DE MOTA, MEX.",2,0,2,0,0,0,
26/07/2017,AGS.,"AGS., AGS.",1,0,1,1,0,0,
26/07/2017,COAH.,"FRANCISCO I. MADERO, COAH.",0,1,1,0,0,0,
26/07/2017,COAH.,"MÚZQUIZ, COAH.",1,0,1,0,0,0,
26/07/2017,MEX.,"TEPETLIXPA, MEX.",1,0,1,1,0,0,
26/07/2017,D.F.,"AZCAPOTZALCO, D.F.",1,0,1,0,0,0,
26/07/2017,MEX.,"ALMOLOYA DEL RIO, MEX.",1,0,1,0,0,0,
26/07/2017,COAH.,"RAMOS ARIZPE, COAH.",0,0,0,1,0,450,
27/07/2017,ZAC.,"FRESNILLO, ZAC.",12,3,15,5,1,43,
27/07/2017,AGS.,"AGS., AGS.",4,0,4,0,0,0,
27/07/2017,COAH.,"SALTILLO, COAH.",2,0,2,0,0,100,
27/07/2017,COAH.,"ACUÑA, COAH.",0,2,2,2,0,0,
27/07/2017,MEX.,"CHAPA DE MOTA, MEX.",1,1,2,1,0,0,
27/07/2017,COAH.,"SAN PEDRO, COAH.",1,0,1,0,0,0,
27/07/2017,COAH.,"FRONTERA, COAH.",1,0,1,0,0,0,
27/07/2017,MICH.,"BUENAVISTA, MICH.",0,1,1,0,0,0,
27/07/2017,HGO.,"TIZAYUCA, HGO.",0,1,1,0,0,0,
27/07/2017,MEX.,"TEPETLIXPA, MEX.",0,1,1,0,0,1690,
27/07/2017,MEX.,"TEPETLAOXTOC, MEX.",1,0,1,0,0,0,
27/07/2017,MEX.,"ALMOLOYA DEL RIO, MEX.",1,0,1,0,0,0,
27/07/2017,SON.,"GUAYMAS, SON.",1,0,1,0,0,0,
27/07/2017,COAH.,"RAMOS ARIZPE, COAH.",0,0,0,0,4,0,
27/07/2017,ZAC.,"SANTA MARIA DE LA PAZ, ZAC.",0,0,0,0,0,166,
27/07/2017,MEX.,"VILLA DEL CARBON, MEX.",0,0,0,0,0,51,
28/07/2017,ZAC.,"GUADALUPE, ZAC.",12,6,18,2,1,0,
28/07/2017,ZAC.,"FRESNILLO, ZAC.",12,6,18,2,1,0,
28/07/2017,ZAC.,"GUADALUPE, ZAC.",12,6,18,2,1,496,
28/07/2017,MEX.,"CHAPA DE MOTA, MEX.",4,4,8,0,0,0,
28/07/2017,COAH.,"MÚZQUIZ, COAH.",0,6,6,0,0,0,
28/07/2017,MOR.,"EMILIANO ZAPATA, MOR.",5,0,5,0,1,117,
28/07/2017,AGS.,"AGS., AGS.",4,0,4,0,0,0,
28/07/2017,D.F.,"AZCAPOTZALCO, D.F.",2,1,3,0,0,0,
28/07/2017,MEX.,"VILLA DEL CARBON, MEX.",2,1,3,0,0,51,
28/07/2017,MEX.,"ALMOLOYA DEL RIO, MEX.",2,0,2,0,0,0,
28/07/2017,MEX.,"TEPETLAOXTOC, MEX.",1,1,2,0,0,5,
28/07/2017,MICH.,"BUENAVISTA, MICH.",0,1,1,0,0,0,
28/07/2017,COAH.,"SALTILLO, COAH.",0,0,0,1,0,940,
29/07/2017,ZAC.,"FRESNILLO, ZAC.",11,2,13,8,0,15,
29/07/2017,B.C.,"TIJUANA, B.C.",0,1,1,0,0,0,
29/07/2017,MEX.,"CHAPA DE MOTA, MEX.",1,0,1,0,0,0,
29/07/2017,COAH.,"PIEDRAS NEGRAS, COAH.",1,0,1,0,0,0,
29/07/2017,COAH.,"ARTEAGA, COAH.",0,0,0,0,1,0,
30/07/2017,MEX.,"CHAPA DE MOTA, MEX.",2,3,5,2,0,0,
30/07/2017,MEX.,"TEPETLAOXTOC, MEX.",4,1,5,1,0,118,
30/07/2017,TAMPS.,"MATAMOROS, TAMPS.",0,3,3,165,0,0,
30/07/2017,MEX.,"ALMOLOYA DEL RIO, MEX.",1,0,1,0,0,79,
30/07/2017,MEX.,"TEPETLAOXTOC, MEX.",1,0,1,0,0,0,
30/07/2017,ZAC.,"JEREZ, ZAC.",0,0,0,0,0,496,
30/07/2017,ZAC.,"SANTA MARIA DE LA PAZ, ZAC.",0,0,0,0,0,58,
31/07/2017,MOR.,"EMILIANO ZAPATA, MOR.",2,2,4,1,4,0,
31/07/2017,COAH.,"SALTILLO, COAH.",3,1,4,0,0,0,
31/07/2017,D.F.,"MIGUEL HGO., D.F.",2,1,3,0,0,0,
31/07/2017,AGS.,"AGS., AGS.",3,0,3,4,0,0,
31/07/2017,D.F.,"MIGUEL HGO., D.F.",2,1,3,0,0,0,
31/07/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",2,0,2,0,0,107,
31/07/2017,COAH.,"TORREÓN, COAH.",1,0,1,0,0,0,
31/07/2017,COAH.,"RAMOS ARIZPE, COAH.",1,0,1,1,0,400,
31/07/2017,COAH.,"SAN PEDRO, COAH.",1,0,1,0,0,0,
01/08/2017,COAH.,"SALTILLO, COAH.",3,0,3,0,0,0,
01/08/2017,MEX.,"TLALMANALCO, MEX.",2,0,2,2,0,80,
01/08/2017,MEX.,"TEZOYUCA, MEX.",1,1,2,0,0,0,
01/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",1,1,2,0,0,207,
01/08/2017,HGO.,"ZACUALTIPAN DE ANGELES, HGO.",0,2,2,0,0,0,
01/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",0,1,1,0,0,0,
01/08/2017,COAH.,"SAN PEDRO, COAH.",1,0,1,0,0,0,
01/08/2017,COAH.,"PIEDRAS NEGRAS, COAH.",0,1,1,0,0,0,
01/08/2017,TAB.,"CENTRO, TAB.",1,0,1,1,0,0,
01/08/2017,COAH.,"MONCLOVA, COAH.",0,0,0,0,3,0,
01/08/2017,D.F.,"MIGUEL HGO., D.F.",0,0,0,0,5,86,
02/08/2017,B.C.,"TIJUANA, B.C.",0,7,7,0,0,0,
02/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",3,2,5,7,4,0,
02/08/2017,CHIS.,"TAPACHULA, CHIS.",3,1,4,0,0,0,
02/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",4,0,4,2,0,61,
02/08/2017,MEX.,"SOYANIQUILPAN DE JUAREZ, MEX.",2,1,3,0,0,0,
02/08/2017,MEX.,"SAN SIMON DE GRO., MEX.",0,2,2,0,0,0,
02/08/2017,MEX.,"TLALMANALCO, MEX.",0,2,2,0,3,0,
02/08/2017,AGS.,"AGS., AGS.",2,0,2,9,0,7,
02/08/2017,B.C.,"MEXICALI, B.C.",1,0,1,0,0,0,
02/08/2017,MEX.,"SAN SIMON DE GRO., MEX.",1,0,1,0,0,0,
02/08/2017,MEX.,"SOYANIQUILPAN DE JUAREZ, MEX.",1,0,1,0,0,50,
02/08/2017,MEX.,"TEZOYUCA, MEX.",1,0,1,0,0,0,
02/08/2017,SON.,"HERMOSILLO, SON.",0,1,1,0,0,0,
02/08/2017,MICH.,"BUENAVISTA, MICH.",1,0,1,0,0,164,
02/08/2017,COAH.,"SALTILLO, COAH.",1,0,1,0,0,945,
02/08/2017,COAH.,"MÚZQUIZ, COAH.",0,1,1,2,0,0,
02/08/2017,CHIH.,"HGO. DEL PARRAL, CHIH.",0,0,0,0,0,20,
03/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",6,0,6,1,0,487,
03/08/2017,CHIS.,"TAPACHULA, CHIS.",2,1,3,2,0,20,
03/08/2017,AGS.,"AGS., AGS.",3,0,3,9,0,0,
03/08/2017,MEX.,"TLALMANALCO, MEX.",1,1,2,0,2,0,
03/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",2,0,2,0,0,0,
03/08/2017,B.C.,"MEXICALI, B.C.",1,1,2,0,0,0,
03/08/2017,D.F.,"MIGUEL HGO., D.F.",1,0,1,0,7,0,
03/08/2017,OAX.,"PINOTEPA DE DON LUIS, OAX.",0,1,1,0,0,0,
03/08/2017,COAH.,"PIEDRAS NEGRAS, COAH.",1,0,1,0,0,140,
03/08/2017,MEX.,"TEZOYUCA, MEX.",0,1,1,0,1,0,
03/08/2017,TAB.,"PARAISO, TAB.",1,0,1,0,0,0,
03/08/2017,COAH.,"SALTILLO, COAH.",0,0,0,0,0,1315,
03/08/2017,TAMPS.,"TAMPICO, TAMPS.",0,0,0,2,0,283,
04/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",13,1,14,0,0,566,
04/08/2017,COAH.,"SABINAS, COAH.",0,3,3,0,0,0,
04/08/2017,COAH.,"SALTILLO, COAH.",3,0,3,0,0,84,
04/08/2017,CHIS.,"TAPACHULA, CHIS.",1,2,3,0,0,145,
04/08/2017,D.F.,"MIGUEL HGO., D.F.",2,1,3,0,0,0,
04/08/2017,GRO.,"TLACOACHISTLAHUACA, GRO.",1,0,1,0,0,0,
04/08/2017,MEX.,"TEZOYUCA, MEX.",0,1,1,0,0,0,
04/08/2017,COAH.,"PIEDRAS NEGRAS, COAH.",1,0,1,0,0,0,
04/08/2017,COAH.,"SAN PEDRO, COAH.",1,0,1,0,0,0,
04/08/2017,MEX.,"SAN SIMON DE GRO., MEX.",1,0,1,0,0,0,
04/08/2017,AGS.,"AGS., AGS.",1,0,1,2,0,0,
05/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",6,2,8,2,0,143,
05/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",3,1,4,0,2,240,
05/08/2017,MEX.,"SOYANIQUILPAN DE JUAREZ, MEX.",1,1,2,0,0,0,
05/08/2017,B.C.,"ENSENADA, B.C.",1,0,1,0,0,0,
05/08/2017,MEX.,"SAN SIMON DE GRO., MEX.",1,0,1,0,0,0,
05/08/2017,MEX.,"TLALMANALCO, MEX.",1,0,1,1,0,0,
05/08/2017,COAH.,"SABINAS, COAH.",1,0,1,0,0,0,
05/08/2017,TAMPS.,"MATAMOROS, TAMPS.",1,0,1,0,0,0,
06/08/2017,MEX.,"TLALMANALCO, MEX.",2,1,3,1,0,429,
06/08/2017,MEX.,"TEZOYUCA, MEX.",2,0,2,0,0,3,
07/08/2017,QRO.,"EL MARQUES, QRO.",1,2,3,0,0,29,
07/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",0,3,3,0,0,0,
07/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",3,0,3,2,0,0,
07/08/2017,SIN.,"EL FUERTE, SIN.",2,0,2,0,3,0,
07/08/2017,DGO.,"DGO., DGO.",1,1,2,0,0,0,
07/08/2017,B.C.,"MEXICALI, B.C.",1,0,1,0,0,0,
07/08/2017,Q. ROO,"OTHON P. BLANCO, Q. ROO",0,1,1,0,0,492,
07/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",1,0,1,0,0,0,
07/08/2017,AGS.,"AGS., AGS.",0,0,0,7,0,0,
08/08/2017,CHIS.,"TAPACHULA, CHIS.",6,4,10,2,0,165,
08/08/2017,SIN.,"EL FUERTE, SIN.",3,4,7,0,1,0,
08/08/2017,MEX.,"ATIZAPAN, MEX.",3,1,4,4,0,217,
08/08/2017,B.C.,"TIJUANA, B.C.",0,3,3,0,0,0,
08/08/2017,D.F.,"MIGUEL HGO., D.F.",1,1,2,0,0,0,
08/08/2017,MEX.,"SANTO TOMAS, MEX.",0,2,2,0,0,0,
08/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",2,0,2,0,0,0,
08/08/2017,HGO.,"ZACUALTIPAN DE ANGELES, HGO.",1,0,1,0,0,0,
08/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",1,0,1,0,0,0,
08/08/2017,CHIS.,"TAPACHULA, CHIS.",0,1,1,0,0,0,
08/08/2017,COAH.,"RAMOS ARIZPE, COAH.",1,0,1,0,0,381,
08/08/2017,COAH.,"SALTILLO, COAH.",0,1,1,0,0,0,
08/08/2017,COAH.,"SAN PEDRO, COAH.",0,1,1,0,0,0,
08/08/2017,COAH.,"SAN PEDRO, COAH.",0,1,1,0,0,0,
08/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",1,0,1,0,0,0,
08/08/2017,N.L.,"MELCHOR OCAMPO, N.L.",0,1,1,3,0,170,
08/08/2017,AGS.,"AGS., AGS.",0,0,0,2,0,0,
08/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",0,0,0,3,0,25,
08/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",0,0,0,0,0,125,
08/08/2017,TAMPS.,"TAMPICO, TAMPS.",0,0,0,0,0,73,
09/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",5,0,5,16,0,283,
09/08/2017,SIN.,"EL FUERTE, SIN.",3,1,4,0,0,0,
09/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",1,2,3,1,0,211,
09/08/2017,N.L.,"APODACA, N.L.",1,1,2,0,0,33,
09/08/2017,D.F.,"MIGUEL HGO., D.F.",1,1,2,0,0,400,
09/08/2017,MEX.,"TONANITLA, MEX.",1,1,2,0,0,0,
09/08/2017,B.C.,"ENSENADA, B.C.",0,1,1,0,0,0,
09/08/2017,B.C.,"MEXICALI, B.C.",0,1,1,0,0,0,
09/08/2017,COAH.,"PIEDRAS NEGRAS, COAH.",1,0,1,0,0,0,
09/08/2017,SIN.,"ESCUINAPA, SIN.",0,0,0,0,4,0,
09/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",0,0,0,0,0,33,
09/08/2017,AGS.,"AGS., AGS.",0,0,0,41,0,0,
09/08/2017,CHIS.,"TAPACHULA, CHIS.",0,0,0,0,1,48,
09/08/2017,MEX.,"AMECAMECA, MEX.",0,0,0,0,0,54,
09/08/2017,COAH.,"MÚZQUIZ, COAH.",0,0,0,1,0,0,
10/08/2017,MEX.,"ATIZAPAN, MEX.",9,2,11,0,0,95,
10/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",8,1,9,7,0,258,
10/08/2017,SIN.,"EL FUERTE, SIN.",6,2,8,0,0,0,
10/08/2017,D.F.,"MIGUEL HGO., D.F.",5,1,6,0,0,0,
10/08/2017,CHIS.,"TAPACHULA, CHIS.",0,6,6,1,0,239,
10/08/2017,QRO.,"EL MARQUES, QRO.",2,2,4,0,0,0,
10/08/2017,COAH.,"SALTILLO, COAH.",3,0,3,1,0,0,
10/08/2017,MEX.,"TONANITLA, MEX.",1,1,2,0,0,28,
10/08/2017,MEX.,"AMECAMECA, MEX.",2,0,2,0,0,19,
10/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",2,0,2,17,1,0,
10/08/2017,CHIH.,"HGO. DEL PARRAL, CHIH.",1,0,1,1,0,3,
10/08/2017,SIN.,"ESCUINAPA, SIN.",0,1,1,0,0,0,
10/08/2017,N.L.,"MONTERREY, N.L.",1,0,1,0,0,40,
10/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",1,0,1,0,0,0,
10/08/2017,TAB.,"CENTRO, TAB.",1,0,1,0,0,0,
10/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",0,0,0,13,0,152,
10/08/2017,MEX.,"SANTO TOMAS, MEX.",0,0,0,0,1,0,
10/08/2017,AGS.,"AGS., AGS.",0,0,0,7,0,0,
10/08/2017,Q. ROO,"OTHON P. BLANCO, Q. ROO",0,0,0,0,1,21,
10/08/2017,N.L.,"ALLENDE, N.L.",0,0,0,0,1,0,
11/08/2017,CHIS.,"TAPACHULA, CHIS.",2,21,23,2,12,59,
11/08/2017,MEX.,"ATIZAPAN, MEX.",10,1,11,3,0,96,
11/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",3,4,7,0,0,55,
11/08/2017,TAMPS.,"MATAMOROS, TAMPS.",5,0,5,0,0,0,
11/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",1,3,4,0,0,593,
11/08/2017,SIN.,"EL FUERTE, SIN.",3,0,3,0,0,0,
11/08/2017,D.F.,"MIGUEL HGO., D.F.",3,0,3,0,0,0,
11/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",3,0,3,0,0,0,
11/08/2017,Q. ROO,"OTHON P. BLANCO, Q. ROO",1,1,2,0,0,22,
11/08/2017,AGS.,"AGS., AGS.",1,0,1,2,0,0,
11/08/2017,QRO.,"EL MARQUES, QRO.",0,1,1,0,0,0,
11/08/2017,MEX.,"TEXCALYACAC, MEX.",0,1,1,0,0,0,
11/08/2017,MEX.,"AMECAMECA, MEX.",1,0,1,0,0,0,
11/08/2017,COAH.,"FRANCISCO I. MADERO, COAH.",1,0,1,1,0,0,
11/08/2017,COAH.,"SALTILLO, COAH.",1,0,1,0,0,0,
11/08/2017,N.L.,"MONTERREY, N.L.",1,0,1,0,0,232,
11/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",1,0,1,3,0,92,
11/08/2017,SIN.,"ESCUINAPA, SIN.",0,1,1,0,0,0,
11/08/2017,MEX.,"AMECAMECA, MEX.",1,0,1,0,0,0,
11/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",0,0,0,56,5,300,
11/08/2017,COAH.,"RAMOS ARIZPE, COAH.",0,0,0,0,0,135,
11/08/2017,COAH.,"SAN PEDRO, COAH.",0,0,0,1,0,0,
12/08/2017,MEX.,"ATIZAPAN, MEX.",9,3,12,5,0,532,
12/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",5,0,5,8,0,0,
12/08/2017,TAMPS.,"MATAMOROS, TAMPS.",2,0,2,1,0,23,
12/08/2017,COAH.,"NAVA, COAH.",0,1,1,0,0,0,
13/08/2017,MEX.,"ATIZAPAN, MEX.",7,0,7,1,0,86,
13/08/2017,MEX.,"TONANITLA, MEX.",5,2,7,0,0,0,
13/08/2017,QRO.,"EL MARQUES, QRO.",1,3,4,0,0,0,
13/08/2017,MEX.,"AMECAMECA, MEX.",2,1,3,0,0,6,
13/08/2017,B.C.,"MEXICALI, B.C.",1,1,2,0,0,0,
13/08/2017,MEX.,"TEXCALYACAC, MEX.",1,0,1,0,0,0,
13/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",1,0,1,10,0,0,
13/08/2017,Q. ROO,"OTHON P. BLANCO, Q. ROO",0,0,0,0,0,22,
14/08/2017,D.F.,"VENUSTIANO CARRANZA, D.F.",5,0,5,0,0,7,
14/08/2017,B.C.,"MEXICALI, B.C.",2,1,3,0,0,0,
14/08/2017,GRO.,"ATOYAC DE ALVAREZ, GRO.",3,0,3,0,0,0,
14/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",3,0,3,0,0,0,
14/08/2017,COAH.,"SALTILLO, COAH.",2,0,2,1,4,415,
14/08/2017,QRO.,"EL MARQUES, QRO.",0,1,1,0,5,0,
14/08/2017,CHIH.,"HGO. DEL PARRAL, CHIH.",1,0,1,1,0,3,
14/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",1,0,1,1,0,19,
14/08/2017,COAH.,"MONCLOVA, COAH.",1,0,1,0,2,0,
14/08/2017,SIN.,"COSALA, SIN.",0,1,1,0,0,0,
14/08/2017,SIN.,"ANGOSTURA, SIN.",0,1,1,0,0,0,
14/08/2017,Q. ROO,"OTHON P. BLANCO, Q. ROO",1,0,1,0,7,60,
14/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",0,0,0,0,0,26,
14/08/2017,COAH.,"RAMOS ARIZPE, COAH.",0,0,0,0,0,1048,
14/08/2017,AGS.,"AGS., AGS.",0,0,0,1,0,0,
15/08/2017,MEX.,"CHIMALHUACAN, MEX.",6,2,8,0,0,42,
15/08/2017,MEX.,"TEXCOCO, MEX.",6,1,7,0,0,214,
15/08/2017,QRO.,"EL MARQUES, QRO.",4,0,4,0,0,0,
15/08/2017,COAH.,"SALTILLO, COAH.",0,2,2,0,2,0,
15/08/2017,SIN.,"COSALA, SIN.",1,1,2,0,3,0,
15/08/2017,MEX.,"TIMILPAN, MEX.",1,0,1,1,0,0,
15/08/2017,MEX.,"CHICONCUAC, MEX.",0,1,1,0,0,166,
15/08/2017,COAH.,"MÚZQUIZ, COAH.",0,1,1,0,0,0,
15/08/2017,N.L.,"MONTERREY, N.L.",1,0,1,0,0,45,
15/08/2017,SIN.,"ANGOSTURA, SIN.",1,0,1,0,0,0,
15/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",0,0,0,23,7,792,
15/08/2017,Q. ROO,"OTHON P. BLANCO, Q. ROO",0,0,0,0,0,71,
15/08/2017,CHIH.,"HGO. DEL PARRAL, CHIH.",0,0,0,1,0,3,
15/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",0,0,0,28,0,0,
16/08/2017,MEX.,"CHIMALHUACAN, MEX.",9,4,13,0,1,145,
16/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",4,1,5,1,0,0,
16/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",4,0,4,1,0,0,
16/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",4,0,4,1,0,0,
16/08/2017,D.F.,"VENUSTIANO CARRANZA, D.F.",3,1,4,0,0,67,
16/08/2017,COAH.,"SALTILLO, COAH.",2,1,3,4,0,0,
16/08/2017,MEX.,"CHICONCUAC, MEX.",0,3,3,0,0,0,
16/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",2,0,2,0,0,0,
16/08/2017,B.C.,"TIJUANA, B.C.",0,2,2,0,0,0,
16/08/2017,N.L.,"APODACA, N.L.",2,0,2,0,0,0,
16/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",2,0,2,0,0,0,
16/08/2017,MEX.,"TEXCOCO, MEX.",1,1,2,0,0,0,
16/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",1,1,2,0,0,0,
16/08/2017,SIN.,"ANGOSTURA, SIN.",0,1,1,0,2,0,
16/08/2017,SIN.,"COSALA, SIN.",0,1,1,0,5,0,
17/08/2017,MEX.,"CHIMALHUACAN, MEX.",6,1,7,0,0,39,
17/08/2017,MEX.,"CHICONCUAC, MEX.",5,1,6,0,0,784,
17/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",0,4,4,2,0,59,
17/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",3,0,3,3,0,46,
17/08/2017,MEX.,"CHICONCUAC, MEX.",2,1,3,0,0,11,
17/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",1,2,3,0,0,10,
17/08/2017,N.L.,"MONTERREY, N.L.",2,0,2,0,0,0,
17/08/2017,D.F.,"VENUSTIANO CARRANZA, D.F.",2,0,2,0,0,0,
17/08/2017,DGO.,"DGO., DGO.",2,0,2,0,0,0,
17/08/2017,N.L.,"ALLENDE, N.L.",1,0,1,1,0,0,
17/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",1,0,1,0,2,123,
17/08/2017,VER.,"CAMERINO Z. MENDOZA, VER.",1,0,1,0,0,0,
17/08/2017,VER.,"MISANTLA, VER.",1,0,1,1,0,1,
17/08/2017,B.C.,"TIJUANA, B.C.",1,0,1,0,0,0,
17/08/2017,COAH.,"MÚZQUIZ, COAH.",0,1,1,0,0,0,
17/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",1,0,1,0,0,0,
17/08/2017,SIN.,"ANGOSTURA, SIN.",0,0,0,0,2,0,
17/08/2017,COAH.,"SALTILLO, COAH.",0,0,0,1,2,0,
18/08/2017,MEX.,"CHIMALHUACAN, MEX.",11,7,18,0,0,31,
18/08/2017,N.L.,"MONTERREY, N.L.",3,6,9,15,0,700,
18/08/2017,MEX.,"TEXCOCO, MEX.",6,1,7,0,0,0,
18/08/2017,CHIS.,"TUXTLA GUTIÉRREZ, CHIS.",5,1,6,2,0,30,
18/08/2017,SIN.,"ANGOSTURA, SIN.",0,6,6,0,0,0,
18/08/2017,TAMPS.,"MATAMOROS, TAMPS.",2,3,5,0,0,0,
18/08/2017,QRO.,"EL MARQUES, QRO.",1,1,2,0,0,494,
18/08/2017,DGO.,"DGO., DGO.",1,1,2,0,0,0,
18/08/2017,COAH.,"SALTILLO, COAH.",1,1,2,2,0,80,
18/08/2017,SIN.,"COSALA, SIN.",2,0,2,0,5,0,
18/08/2017,N.L.,"ALLENDE, N.L.",1,0,1,0,0,0,
18/08/2017,TAMPS.,"NUEVO LAREDO, TAMPS.",1,0,1,0,0,0,
18/08/2017,OAX.,"SANTO DOMINGO TEHUANTEPEC, OAX.",1,0,1,0,0,0,
18/08/2017,MICH.,"GABRIEL ZAMORA, MICH.",1,0,1,0,0,500,
18/08/2017,VER.,"SAYULA DE ALEMAN, VER.",1,0,1,0,0,0,
18/08/2017,COAH.,"MÚZQUIZ, COAH.",1,0,1,0,0,0,
18/08/2017,COAH.,"ACUÑA, COAH.",0,1,1,0,0,0,
18/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",1,0,1,1,0,0,
18/08/2017,GRO.,"ATOYAC DE ALVAREZ, GRO.",1,0,1,1,0,9,
18/08/2017,TAB.,"CENTRO, TAB.",1,0,1,0,0,0,
18/08/2017,MOR.,"EMILIANO ZAPATA, MOR.",0,0,0,0,4,0,
19/08/2017,MEX.,"CHIMALHUACAN, MEX.",17,7,24,5,0,77,
19/08/2017,MEX.,"CHIMALHUACAN, MEX.",12,5,17,0,0,0,
19/08/2017,MEX.,"TEXCOCO, MEX.",4,1,5,2,0,66,
19/08/2017,MEX.,"TEXCOCO, MEX.",3,1,4,2,0,492,
19/08/2017,B.C.,"TIJUANA, B.C.",1,1,2,0,0,0,
19/08/2017,DGO.,"SANTIAGO PAPASQUIARO, DGO.",1,0,1,1,0,0,
19/08/2017,MEX.,"TIMILPAN, MEX.",1,0,1,1,0,0,
19/08/2017,GRO.,"ATOYAC DE ALVAREZ, GRO.",0,1,1,0,0,0,
19/08/2017,GRO.,"PUNGARABATO, GRO.",1,0,1,0,0,0,
19/08/2017,COAH.,"SABINAS, COAH.",1,0,1,0,0,0,
19/08/2017,TAMPS.,"MATAMOROS, TAMPS.",1,0,1,0,0,0,
19/08/2017,MEX.,"CHICONCUAC, MEX.",1,0,1,0,0,0,
19/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",1,0,1,2,2,0,
19/08/2017,S.L.P.,"CIUDAD VALLES, S.L.P.",0,1,1,0,0,0,
19/08/2017,B.C.,"ENSENADA, B.C.",0,1,1,0,0,0,
19/08/2017,COAH.,"SALTILLO, COAH.",0,0,0,2,0,0,
20/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",1,0,1,5,0,0,
21/08/2017,SIN.,"COSALA, SIN.",1,1,2,0,0,0,
22/08/2017,N.L.,"MONTERREY, N.L.",6,5,11,4,0,946,
22/08/2017,S.L.P.,"SAN LUIS POTOSI, S.L.P.",4,4,8,2,0,0,
22/08/2017,COAH.,"TORREÓN, COAH.",6,0,6,0,0,0,
22/08/2017,COAH.,"TORREÓN, COAH.",6,0,6,0,0,0,
22/08/2017,MEX.,"IXTAPALUCA, MEX.",4,0,4,0,0,1696,
22/08/2017,SIN.,"COSALA, SIN.",2,1,3,0,0,0,
